id,name,name_eng,full_path_slug,description,short_description,note,score,type,level,is_deleted,is_visible,meta_title,meta_description,meta_social_title,meta_social_description,created_at,updated_at,created_by_id,updated_by_id,product_suggestion_list_enable
433,Thuốc kích thích thèm ăn,,thuoc/thuc-pham-bo-sung-and-cac-san-pham-ho-tro-suc-khoe/thuoc-kich-thich-them-an,,,,433,product,3,FALSE,FALSE,Thuốc kích thích thèm ăn - Nhà thuốc Long Châu,"Tổng hợp thuốc kích thích thèm ăn và các công dụng, nhóm thuốc chính xác được liệt kê tại Nhà thuốc Long Châu, uy tín, chất lượng, giao hàng tận nhà.",,,57:05.2,38:06.5,,,FALSE
434,Các sản phẩm hỗ trợ sức khỏe khác,,thuoc/thuc-pham-bo-sung-and-cac-san-pham-ho-tro-suc-khoe/cac-san-pham-ho-tro-suc-khoe-khac,,,,434,product,3,FALSE,FALSE,,,,,57:05.2,40:34.1,,,FALSE
435,Trang điểm mắt,,duoc-my-pham/trang-diem-mat-26,,,,5,product,3,FALSE,FALSE,,,,,57:05.2,47:57.6,,,FALSE
436,Các liệu pháp bổ trợ & Thực phẩm chức năng,,thuoc/thuc-pham-bo-sung-and-cac-san-pham-ho-tro-suc-khoe/cac-lieu-phap-bo-tro-and-thuc-pham-chuc-nang,,,,436,product,3,FALSE,FALSE,,,,,57:05.2,17:34.5,,,FALSE
437,"Sữa tắm, xà bông",,duoc-my-pham/sua-tam-xa-bong,,,,1,product,3,FALSE,TRUE,"Mua sữa tắm dưỡng ẩm, gel tắm gội cho bé giá tốt","Mua các loại sữa tắm dưỡng ẩm, thơm lâu, gel tắm gội cho bé giúp làm sạch da dịu nhẹ ✅ Cam kết chính hãng 100% - Giao nhanh tại Nhà thuốc Long Châu.",,,57:05.2,55:12.3,,,FALSE
438,"Sữa dưỡng thể, kem dưỡng thể",,duoc-my-pham/duong-the,,,,4,product,3,FALSE,TRUE,"Sữa dưỡng thể, kem dưỡng trắng da toàn thân, dưỡng ẩm tốt tại Nhà thuốc Long Châu","Sữa dưỡng thể, kem dưỡng trắng da toàn thân, dưỡng ẩm & chống nắng tốt cho da ✅ Sản phẩm cam kết chính hãng - Giao hàng tận nơi tại Nhà thuốc Long Châu",,,57:05.2,24:38.1,,,FALSE
439,Chăm sóc ngực,,duoc-my-pham/cham-soc-nguc,,,,7,product,3,FALSE,TRUE,"Kem dưỡng và chăm sóc ngực, làm mềm vùng đầu ti - Nhà thuốc Long Châu","Kem dưỡng ngực, hỗ trợ làm mềm và chăm sóc vùng đầu ti cho mẹ sau sinh ✅ Hàng chính hãng - Giá tốt -  Giao hàng nhanh tại Nhà thuốc Long Châu",,,57:05.2,04:35.8,,,FALSE
440,"Lăn khử mùi, xịt khử mùi",,duoc-my-pham/khu-mui,,,,3,product,3,FALSE,TRUE,"Lăn khử mùi, xịt khử mùi cho nam và nữ ngăn ngừa mồ hôi - Nhà thuốc Long Châu","Lăn khử mùi dành cho nam và nữ, giảm mồ hôi gây mùi, có dạng xịt và dạng sáp ✅ Cam kết hàng chính hãng - Mua online giá rẻ tại Nhà thuốc Long Châu",,,57:05.2,20:26.3,,,FALSE
441,Chăm sóc da nứt nẻ,,duoc-my-pham/tri-nut-da,,,,5,product,3,FALSE,TRUE,"Kem chăm sóc da nứt, hỗ trợ giảm rạn da - Nhà thuốc Long Châu","Kem chăm sóc da nứt, cải thiện rạn da cho bà bầu sau sinh, nhanh chóng loại bỏ da chết, kích thích hình thành da non ✅ Cam kết sản phẩm chất lượng - Giao hàng nhanh - Mua ngay tại Long Châu",,,57:05.2,21:04.6,,,FALSE
442,"Kem dưỡng da tay, chân",,duoc-my-pham/duong-tay-chan,,,,6,product,3,FALSE,TRUE,"Kem chăm sóc da tay, ngăn ngừa nứt gót chân - Nhà thuốc Long Châu","Kem dưỡng da tay, hỗ trợ giảm nứt gót chân, làm mềm và dưỡng ẩm ✅ Sảm phẩm chất lượng - Giá tốt - Giao hàng nhanh - Mua ngay tại Nhà thuốc Long Châu",,,57:05.2,21:46.7,,,FALSE
443,Chống nắng toàn thân,,duoc-my-pham/chong-nang-toan-than,,,,2,product,3,FALSE,TRUE,"Xịt chống nắng, kem chống nắng toàn thân chính hãng - Nhà thuốc Long Châu","Kem chống nắng, xịt chống nắng toàn thân từ các thương hiệu lớn Vichy, La roche posay, Sunplay ✅ Ngăn chặn tác hại của ánh nắng với cơ thể - Giao hàng nhanh, toàn quốc",,,57:05.2,54:42.8,,,FALSE
444,"Sữa rửa mặt (Kem, gel, sữa)",,duoc-my-pham/sua-rua-mat-kem-gel-sua,,,,1,product,3,FALSE,TRUE,"Mua sữa rửa mặt chính hãng 100%, giá tốt 2026","Top 50+ sữa rửa mặt đến từ các thương hiệu lớn: Cerave, Cetaphil, La roche posay, Vichy  ✅ Làm sạch sâu và không kích ứng. Mua tại Nhà thuốc Long Châu",,,57:05.2,13:32.0,,,FALSE
445,Tan mỡ,,duoc-my-pham/tan-mo,,,,9,product,3,FALSE,FALSE,,,,,57:05.2,54:42.8,,,FALSE
446,Tẩy tế bào chết toàn thân,,duoc-my-pham/tay-te-bao-chet-toan-than,,,,10,product,3,FALSE,FALSE,,,,,57:05.2,54:42.8,,,FALSE
447,Massage,,duoc-my-pham/massage,,,,8,product,3,FALSE,TRUE,,,,,57:05.2,54:42.8,,,FALSE
448,Tinh dầu,,duoc-my-pham/tinh-dau,,,,448,product,3,FALSE,TRUE,"Các loại tinh dầu tràm, khuynh diệp, vỏ bưởi hàng chính hãng - Nhà thuốc Long Châu","Các loại tinh dầu tràm, khuynh diệp, vỏ bưởi phòng cảm cúm, giữ ấm cơ thể ✅ Cam kết chính hãng - Giá rẻ uy tín - Giao hàng nhanh - Mua dễ dàng tại Nhà thuốc Long Châu",,,57:05.2,10:15.0,,,FALSE
449,Dầu dừa,,duoc-my-pham/dau-dua,,,,449,product,3,FALSE,TRUE,Dầu dừa hỗ trợ chăm sóc và làm đẹp tự nhiên,"Dầu dừa tự nhiên hỗ trợ chăm sóc cơ thể và làm đẹp hiệu quả, an toàn, lành tính ✅ Cam kết chính hãng - Giá rẻ uy tín - Giao hàng nhanh - Chỉ có tại Nhà thuốc Long Châu",,,57:05.2,02:50.9,,,FALSE
450,Kem chống nắng da mặt,,duoc-my-pham/chong-nang-da-mat,,,,2,product,3,FALSE,TRUE,"Top 21+ Kem chống nắng chính hãng 100%, giá tốt","Mua kem chống nắng dành cho da mặt từ các thương hiệu lớn Vichy, La roche posay, Sunplay ✅Có loại cho da dầu, da mụn ✅Giá tốt ✅Giao hàng nhanh toàn quốc.",,,57:05.2,37:49.5,,,FALSE
451,"Nước tẩy trang, dầu tẩy trang",,duoc-my-pham/nuoc-tay-trang,,,,10,product,3,FALSE,TRUE,"TOP 45+ sản phẩm nước tẩy trang, dầu tẩy trang chính hãng","Nước tẩy trang, dầu tẩy trang làm sạch sâu và không gây kích ứng, phù hợp cho da mụn, da dầu và cả da nhạy cảm ✅ Cam kết chính hãng - Giao hàng nhanh",,,57:05.2,15:29.0,,,FALSE
452,Tẩy tế bào chết,,duoc-my-pham/tay-te-bao-chet,,,,8,product,3,FALSE,TRUE,"Top 9+ Gel, kem tẩy tế bào chết da mặt chính hãng","Sản phẩm tẩy tế bào chết da mặt chính hãng, có loại phù hợp cho da dầu & da mụn ✅ Cam kết sản phẩm chất lượng - mua online giá rẻ - Mua ngay tại Nhà thuốc Long Châu",,,57:05.2,19:04.9,,,FALSE
453,Toner (nước hoa hồng) / Lotion,,duoc-my-pham/toner-nuoc-hoa-hong-lotion,,,,7,product,3,FALSE,TRUE,"Toner (nước hoa hồng) cho da dầu, da mụn & da nhạy cảm - Nhà thuốc Long Châu","Toner (nước hoa hồng), nước cân bằng da giúp thông thoáng lỗ chân lông, giảm nhờn, làm sạch sâu, phù hợp cả da nhạy cảm ✅ Mua hàng chính hãng tại Nhà thuốc Long Châu",,,57:05.2,56:00.5,,,FALSE
454,Mặt nạ,,duoc-my-pham/mat-na,,,,5,product,3,FALSE,TRUE,"Mua mặt nạ, mặt nạ ngủ chính hãng, giá tốt 2026","Sản phẩm mặt nạ, mặt nạ ngủ cung cấp khoáng chất dưỡng da ✅ Cam kết sản phẩm chất lượng, chính hãng 100% - Giao hàng nhanh tại Nhà thuốc Long Châu.",,,57:05.2,40:33.5,,,FALSE
455,"Serum, Essence hoặc Ampoule",,duoc-my-pham/serum-essence-hoac-ampoule,,,,6,product,3,FALSE,TRUE,"Top 7+ Serum, Essence, Ampoule chính hãng, chất lượng","Các dòng Serum, Essence, Ampoule chính hãng, chất lượng từ các thương hiệu dược mỹ phẩm lớn ✅ Cam kết sản phẩm tốt - Mua online giá rẻ - Chỉ có tại Nhà thuốc Long Châu",,,57:05.2,14:31.6,,,FALSE
456,Dưỡng da mặt,,duoc-my-pham/duong-da-mat,,,,3,product,3,FALSE,TRUE,"Kem dưỡng trắng da, dưỡng ẩm cho da mặt ngày và đêm - Nhà thuốc Long Châu","Mua kem dưỡng trắng da, kem dưỡng ẩm cho da mặt tại Nhà thuốc Long Châu ✅ Cam kết sản phẩm chính hãng - Giá rẻ uy tín - Giao hàng nhanh",,,57:05.2,51:21.2,,,FALSE
457,Xịt khoáng,,duoc-my-pham/xit-khoang,,,,9,product,3,FALSE,TRUE,"Top 9+ Xịt khoáng Vichy, Avene, La roche posay chính hãng, giá rẻ","Xịt khoáng của các thương hiệu uy tín Vichy, Avence, Evoluderm, La Roche Posay ✅ Cam kết sản phẩm chính hãng - Giá rẻ uy tín - Giao hàng nhanh tại Nhà thuốc Long Châu",,,57:05.2,20:40.4,,,FALSE
458,Dưỡng da mắt,,duoc-my-pham/duong-da-ngan-ngua-lao-hoa-vung-mat,,,,3,product,3,FALSE,TRUE,"Sản phẩm dưỡng da vùng mắt, hỗ trợ ngăn ngừa lão hóa","Kem dưỡng da mắt, hỗ trợ cải thiện nếp nhăn và lão hóa vùng mắt ✅ Cam kết chính hãng - Giá rẻ uy tín - Giao hàng nhanh - Mua dễ dàng tại Nhà thuốc Long Châu",,,57:05.2,10:12.9,,,FALSE
459,"Hỗ trợ cải thiện quầng thâm, bọng mắt",,duoc-my-pham/ngan-ngua-tri-tham-quang-bong-mat,,,,1,product,3,FALSE,TRUE,"Sản phẩm chuyên hỗ trợ cải thiện quầng thâm, bọng mắt","Kem mắt chuyên hỗ trợ cải thiện quầng thâm, bọng mắt khiến đôi mắt trở nên trẻ trung hơn ✅ Sản phẩm cam kết chính hãng - Giao hàng tận nơi tại Nhà thuốc Long Châu",,,57:05.2,14:54.3,,,FALSE
460,Căng da mắt,,duoc-my-pham/cang-da-mat,,,,4,product,3,FALSE,FALSE,,,,,57:05.2,46:40.0,,,FALSE
461,Hỗ trợ cải thiện nếp nhăn vùng mắt,,duoc-my-pham/xoa-nep-nhan-vung-mat,,,,2,product,3,FALSE,TRUE,Sản phẩm hỗ trợ cải thiện nếp nhăn vùng mắt,"Kem mắt hỗ trợ cải thiện nếp nhăn vùng mắt, mang lại sự tươi trẻ cho đôi mắt ✅ Sản phẩm cam kết chính hãng - Giao hàng tận nơi tại Nhà thuốc Long Châu",,,57:05.2,06:04.4,,,FALSE
462,Máy xông tinh dầu,,cham-soc-ca-nhan/may-xong-tinh-dau,,,,3,product,3,FALSE,FALSE,"Top máy xông tinh dầu chính hãng, giá tốt | Nhà thuốc Long Châu","Mua các loại máy xông tinh dầu chính hãng, chất lượng giúp tạo hương thơm thư giãn, duy trì độ ẩm không khí tại nhà thuốc Long Châu, đảm bảo uy tín, giá tốt.",,,57:05.2,39:09.5,,,FALSE
463,Dụng cụ cạo râu,,cham-soc-ca-nhan/dung-cu-cao-rau,,,,2,product,3,FALSE,TRUE,"Dao cạo râu chính hãng, giá tốt 2026 - Long Châu","Mua dao cạo râu chất lượng, lưỡi dao sắc bén giúp loại bỏ những sợi râu cứng đầu, làm sạch da an toàn với giá tốt, giao nhanh tại nhà thuốc Long Châu.",,,57:05.2,05:59.0,,,FALSE
464,Dụng cụ tẩy lông,,cham-soc-ca-nhan/dung-cu-tay-long,,,,1,product,3,FALSE,TRUE,"Mua kem tẩy lông an toàn, chính hãng, giá tốt 2026","Tẩy lông tại nhà an toàn với các loại kem tẩy lông, dụng cụ tẩy lông tốt, chất lượng tại nhà thuốc Long Châu, giá rẻ, giao hàng tận nơi nhanh chóng.",,,57:05.2,06:09.7,,,FALSE
465,Máy hút mụn,,cham-soc-ca-nhan/may-hut-mun,,,,4,product,3,FALSE,FALSE,"Máy Hút Mụn Chính Hãng, Giá Tốt, Đổi Trả Linh Hoạt","Mua máy hút mụn chính hãng, chất lượng, đa dạng mẫu mã, giá siêu hấp dẫn tại Nhà Thuốc Long Châu. Đặt mua online ngay để được giao tận nơi trong vài giờ.",,,57:05.2,39:09.5,,,FALSE
466,Đèn xông tinh dầu,,cham-soc-ca-nhan/den-xong-tinh-dau,,,,5,product,3,FALSE,FALSE,"Đèn xông tinh dầu, mẫu đẹp, chất lượng, giá tốt | Nhà Thuốc Long Châu","Mua đèn xông tinh dầu chính hãng, chất lượng an toàn, giá siêu ưu đãi tại nhà thuốc Long Châu. Miễn phí vận chuyển cho đơn hàng trên 300k, đặt mua ngay!",,,57:05.2,39:09.5,,,FALSE
467,Máy massage thư giãn,,cham-soc-ca-nhan/may-massage-thu-gian,,,,6,product,3,FALSE,FALSE,"Nơi bán máy massage thư giãn giá rẻ, chất lượng | Nhà thuốc Long Châu","Máy massage là giải pháp thư giãn tinh thần, giúp giảm đau nhức cơ hiệu quả. Mua máy massage thư giãn, giao tận nơi với ưu đãi hấp dẫn từ nhà thuốc Long Châu.",,,57:05.2,39:09.5,,,FALSE
468,Tạo kiểu tóc,,cham-soc-ca-nhan/tao-kieu-toc,,,,7,product,3,FALSE,FALSE,Mua sắm sản phẩm tạo kiểu tóc chính hãng | Nhà Thuốc Long Châu,"Mua sản phẩm tạo kiểu tóc với giá ưu đãi từ Nhà thuốc Long Châu. Giao hàng tận nơi, miễn phí vận chuyển cho đơn hàng từ 300k. Xem chi tiết sản phẩm tại đây.",,,57:05.2,39:09.5,,,FALSE
469,Dụng cụ làm đẹp,,cham-soc-ca-nhan/dung-cu-lam-dep,,,,8,product,3,FALSE,FALSE,"Dụng Cụ Làm Đẹp Chính Hãng, Mua Nhiều | Nhà Thuốc Long Châu","Top sản phẩm dụng cụ làm đẹp chính hãng, đa dạng chủng loại hỗ trợ chăm sóc sắc đẹp. Sở hữu ngay những sản phẩm làm đẹp hiệu quả với giá siêu hời từ Long Châu.",,,57:05.2,39:09.5,,,FALSE
470,"Da mẫn cảm, dễ kích ứng",,duoc-my-pham/viem-da-co-dia,,,,5,product,3,FALSE,TRUE,"Kem dưỡng da, hỗ trợ làm dịu vùng da mẫn cảm - Nhà thuốc Long Châu","Kem dưỡng chăm sóc làn da mẫn cảm, da dễ kích ứng, làm dịu, mang lại cảm giác dễ chịu ✅ Sản phẩm chất lượng - Có dược sĩ tư vấn tại chỗ - Giao hàng tận nơi",,,57:05.2,23:27.9,,,FALSE
471,"Da sạm, xỉn màu",,duoc-my-pham/da-sam-xin-mau,,,,8,product,3,FALSE,TRUE,"Kem dưỡng, serum hỗ trợ làm sáng da cho da sạm, xỉn màu","Kem dưỡng, serum hỗ trợ làm sáng da dành cho da bị sạm, xỉn màu đã có mặt tại nhà thuốc Long Châu. Cam kết hàng chính hãng - Giá tốt - Đổi trả dễ dàng trong 30 ngày",,,57:05.2,39:17.2,,,FALSE
472,Da nhạy cảm,,duoc-my-pham/da-bi-kich-ung,,,,6,product,3,FALSE,TRUE,"TOP sản phẩm chăm sóc da nhạy cảm, dễ bị kích ứng - Nhà thuốc Long Châu",Các dòng sản phẩm chăm sóc da nhạy cảm sau peel hoặc treatment đã có mặt tại Nhà thuốc Long Châu✅Cam kết sản phẩm chính hãng✅Giá rẻ uy tín✅Giao hàng nhanh,,,57:05.2,25:20.9,,,FALSE
473,"Kem hỗ trợ mờ nám, tàn nhang, đốm nâu",,duoc-my-pham/nam-tan-nhang-dom-nau,,,,4,product,3,FALSE,TRUE,"Top kem dưỡng da, hỗ trợ giảm nám, tàn nhang và đốm nâu","Các dòng kem dưỡng cải thiện sắc tố da, hỗ trợ làm mờ nám, tàn nhang, đốm nâu chính hãng, hiệu quả cao đến từ các thương hiệu dược mỹ phẩm lớn ✅ Cam kết sản phẩm tốt - Mua online giá rẻ",,,57:05.2,26:33.4,,,FALSE
474,"Hỗ trợ tái tạo, cải thiện da lão hoá",,duoc-my-pham/tai-tao-chong-lao-hoa,,,,7,product,3,FALSE,TRUE,"Kem dưỡng, serum hỗ trợ tái tạo, giảm dấu hiệu lão hóa da","Các sản phẩm kem dưỡng, serum hỗ  trợ tái tạo và giảm dấu hiệu lão hoá da tại nhà thuốc Long Châu. Cam kết hàng chính hãng - Giá tốt - Đổi trả dễ dàng trong 30 ngày",,,57:05.2,44:11.7,,,FALSE
475,"Dưỡng da bị khô, thiếu ẩm",,duoc-my-pham/da-bi-kho-thieu-am,,,,3,product,3,FALSE,TRUE,"Kem dưỡng ẩm, cấp ẩm cho da mặt thêm căng mướt","Các dòng kem dưỡng ẩm, cấp ẩm cho da mặt thêm căng mướt, mịn màng đã có mặt tại nhà thuốc Long Châu ✅ Cam kết sản phẩm chính hãng ✅Chất lượng ✅Giao hàng nhanh từ 2h",,,57:05.2,27:39.3,,,FALSE
476,"Kem hỗ trợ giảm mụn, gel hỗ trợ giảm mụn",,duoc-my-pham/da-mun,,,,2,product,3,FALSE,TRUE,"Top 9+ Kem dưỡng hỗ trợ giảm mụn, làm mờ vết thâm","Top 9+ sản phẩm dược mỹ phẩm hỗ trợ chăm sóc da mụn các loại: Mụn đầu đen, mụn trứng cá, mụn cám,.... Cam kết chính hãng. Giao hành nhanh chóng 2-4h tại Nhà thuốc Long Châu",,,57:05.2,27:09.9,,,FALSE
477,"Khăn giấy, khăn ướt",,cham-soc-ca-nhan/khan-giay-khan-uot,,,,477,product,3,FALSE,TRUE,"Mua khăn ướt, khăn giấy ướt chất lượng, giá tốt 2026","Mua khăn giấy, khăn ướt bỏ túi, đảm bảo chất lượng, an toàn cho da - 100% hàng chính hãng - Giao hàng nhanh chóng, miễn phí tại Nhà thuốc Long Châu.",,,57:05.2,04:56.8,,,FALSE
478,"Hỗ trợ mờ sẹo, mờ vết thâm",,duoc-my-pham/tri-seo-mo-tham,,,,1,product,3,FALSE,TRUE,"Kem dưỡng da, hỗ trợ giảm sẹo và mờ vết thâm - Nhà thuốc Long Châu","Các dòng kem hỗ trợ mờ sẹo, mờ vết thâm nổi tiếng như: Hiruscar, Decumar, Yoosun,... đã có mặt tại Long Châu. Cam kết chính hãng. Hiệu quả vượt trội. Giao hàng nhanh trong 2h",,,57:05.2,22:29.5,,,FALSE
479,Nước súc miệng,,cham-soc-ca-nhan/nuoc-suc-mieng,,,,6,product,3,FALSE,TRUE,"Nước súc miệng diệt khuẩn, thơm miệng giá tốt 2026","Các loại nước súc miệng diệt khuẩn, làm sạch khoang miệng, ngừa hôi miệng hiệu quả. Mua nước súc miệng chính hãng giá tốt nhất tại nhà thuốc Long Châu.",,,57:05.2,04:25.3,,,FALSE
480,Chỉ nha khoa,,cham-soc-ca-nhan/chi-nha-khoa,,,,3,product,3,FALSE,TRUE,Tăm chỉ nha khoa các loại chính hãng giá tốt 2026,"Mua các loại tăm chỉ nha khoa Oral-B, Okamura Nhật bản... chất lượng giúp xỉa răng, làm sạch kẽ răng dễ dàng với giá tốt nhất tại Nhà thuốc Long Châu.",,,57:05.2,04:20.5,,,FALSE
481,Bàn chải đánh răng,,cham-soc-ca-nhan/ban-chai-danh-rang,,,,5,product,3,FALSE,FALSE,"Bàn Chải Đánh Răng, Bàn Chải Điện Chất Lượng, Giá Tốt","Mua online bàn chải đánh răng, bàn chải điện 100% hàng thật, áp mã giảm giá săn ngay giá hời. Phát hiện lỗi, đổi trả nhanh chóng, hoàn tiền tại quầy hoặc chuyển khoản. Mua ngay!",,,57:05.2,41:20.6,,,FALSE
482,Kem đánh răng,,cham-soc-ca-nhan/kem-danh-rang,,,,1,product,3,FALSE,TRUE,Mua kem đánh răng trắng răng chính hãng giá tốt 2026,"Mua các loại kem đánh răng tốt nhất, giúp làm trắng răng, ngừa sâu răng thơm miệng như Sensodyne, kem đánh răng dược liệu...  Mua ngay tại Long Châu.",,,57:05.2,04:14.2,,,FALSE
483,Tẩy trắng răng,,cham-soc-ca-nhan/tay-trang-rang,,,,7,product,3,FALSE,FALSE,"Sản phẩm giúp tẩy trắng răng đơn giản, hiệu quả","Cung cấp các sản phẩm tẩy trắng răng hiệu quả, an toàn cho răng và nướu chính hãng, có nguồn gốc rõ ràng tại Nhà thuốc Long Châu",,,57:05.2,41:20.6,,,FALSE
484,Chăm sóc răng,,cham-soc-ca-nhan/cham-soc-rang,,,,4,product,3,FALSE,TRUE,Sản phẩm chăm sóc răng giá tốt nhất - Nhà thuốc Long Châu,"Mua các sản phẩm chăm sóc răng, bảo vệ răng hiệu quả nhất tại nhà thuốc Long Châu. Cam kết sản phẩm chính hãng, có hỗ trợ đổi trả, giao hàng tận nơi nhanh chóng, giá tốt nhất.",,,57:05.2,41:20.6,,,FALSE
485,Bao cao su,,cham-soc-ca-nhan/bao-cao-su,,,,485,product,3,FALSE,TRUE,"Bao cao su chính hãng 100%, giá tốt 03/2026","Mua các loại bao cao su Durex, OK, Safefit,... siêu mỏng, có gai, kéo dài thời gian quan hệ, chính hãng giá tốt tại Nhà thuốc Long Châu, giao tận nơi.",,,57:05.2,54:30.8,,,FALSE
486,Gel bôi trơn,,cham-soc-ca-nhan/gel-boi-tron,,,,486,product,3,FALSE,TRUE,"Gel bôi trơn các loại chính hãng, giá tốt nhất","Mua các loại gel bôi trơn/chất bôi trơn hỗ trợ tình dục cho nam và nữ chất lượng, chính hãng 100%, giá tốt tại Nhà thuốc Long Châu, giao siêu tốc tận nơi.",,,57:05.2,58:58.9,,,FALSE
487,Phụ kiện da tóc móng,,cham-soc-ca-nhan/phu-kien-da-toc-mong,,,,487,product,3,FALSE,FALSE,"Phụ Kiện Da, Tóc, Móng Chất Lượng | Nhà Thuốc Long Châu","Mua phụ kiện da, tóc, móng giao tận nơi. Bảng giá cập nhật khuyến mãi mỗi ngày. Sản phẩm nhỏ gọn, tiện lợi, được làm từ thép không rỉ, sử dụng dễ dàng.",,,57:05.2,37:25.1,,,FALSE
488,Băng vệ sinh,,cham-soc-ca-nhan/bang-ve-sinh,,,,3,product,3,FALSE,TRUE,"Băng vệ sinh ban ngày và ban đêm chính hãng, giá tốt 2026","Mua các loại băng vệ sinh ban ngày, ban đêm, hàng ngày, có cánh, không cánh, thương hiệu Diana, Laurier... chính hãng giá tốt tại Nhà Thuốc Long Châu.",,,57:05.3,02:11.3,,,FALSE
489,Nước rửa tay,,cham-soc-ca-nhan/nuoc-rua-tay,,,,4,product,3,FALSE,TRUE,"Nước rửa tay, gel rửa tay khô kháng khuẩn giá tốt","Đa dạng các loại nước rửa tay khô, gel rửa tay giúp làm sạch tay, sát khuẩn với nhiều hương thơm tự nhiên dễ chịu, an toàn cho làn da. Mua ngay nhé.",,,57:05.3,54:52.2,,,FALSE
490,Dung dịch vệ sinh nam,,cham-soc-ca-nhan/dung-dich-ve-sinh-nam,,,,5,product,3,FALSE,FALSE,"Dung Dịch Vệ Sinh Nam Chất Lượng, Giá Tốt 2022| Mua ngay","Ở đây có bán dung dịch vệ sinh nam chất lượng, chính hãng. Thoải mái mua sắm tại nhà, đặt hàng đã có Long Châu lo. Miễn phí vận chuyển cho đơn hàng 300k trở lên. Mua ngay!",,,57:05.3,42:24.3,,,FALSE
491,Dung dịch vệ sinh phụ nữ,,cham-soc-ca-nhan/dung-dich-ve-sinh-phu-nu,,,,1,product,3,FALSE,TRUE,"Top 27+ dung dịch vệ sinh phụ nữ chính hãng, giá tốt","Mua dung dịch vệ sinh phụ nữ, nước rửa phụ khoa tốt nhất được bác sĩ khuyên dùng giúp ngừa viêm ngứa, viêm âm đạo tại Long Châu - Có dược sĩ tư vấn.",,,57:05.3,23:37.7,,,FALSE
492,Vệ sinh tai,,cham-soc-ca-nhan/ve-sinh-tai,,,,2,product,3,FALSE,TRUE,"Tăm bông vệ sinh tai, lấy ráy tai chất lượng giá tốt","Mua các loại tăm bông, đồ vệ sinh tai, lấy ráy tai an toàn cho người lớn và trẻ em giá tốt nhất tại Nhà thuốc Long Châu - Sản phẩm chất lượng, an toàn.",,,57:05.3,09:10.4,,,FALSE
493,Chống muỗi & côn trùng,,cham-soc-ca-nhan/chong-muoi-con-trung,,,,3,product,3,FALSE,TRUE,"Kem, xịt chống muỗi, côn trùng đốt cho bé - Long Châu","Mua kem, xịt chống muỗi đốt dễ dàng tại Nhà Thuốc Long Châu. Giá tốt mọi thời điểm, 100% hiệu quả, bảo vệ bé và gia đình khỏi các loại muỗi và côn trùng.",,,57:05.3,57:28.4,,,FALSE
494,Đồ dùng cho bé,,cham-soc-ca-nhan/do-dung-cho-be,,,,494,product,3,FALSE,TRUE,"Đồ Dùng Cho Bé - Sản Phẩm Mới, Giá Tốt Mỗi Ngày","Đồ dùng cho bé, đồ dùng cho trẻ sơ sinh, đa dạng sản phẩm, nhập khẩu chính hãng, an toàn tuyệt đối, giá thành ưu đãi. Đến mua tại Nhà thuốc Long Châu ngay.",,,57:05.3,37:06.7,,,FALSE
495,Đồ dùng cho mẹ,,cham-soc-ca-nhan/do-dung-cho-me,,,,495,product,3,FALSE,TRUE,"Đồ Dùng Cho Mẹ Tiện Lợi, An Toàn | Nhà thuốc Long Châu","Mua đồ dùng cho mẹ, nước xông tắm sau sinh tiện lợi với giá ưu đãi tại nhà thuốc Long Châu. Long Châu chuẩn nhà thuốc chăm sóc mẹ sau sinh với các đồ dùng cần thiết.",,,57:05.3,37:08.4,,,FALSE
496,Kẹo cứng,,cham-soc-ca-nhan/keo-cung,,,,2,product,3,FALSE,TRUE,"Kẹo cứng, kẹo ngậm ho, đau họng - Nhà Thuốc Long Châu","Vô số các loại kẹo cứng, kẹo ngậm giảm ho tốt cho sức khỏe. Hương vị quen thuộc, dùng được cho người lớn và trẻ nhỏ. Mua hàng giao nhanh tại nhà thuốc Long Châu.",,,57:05.3,54:55.9,,,FALSE
497,Kẹo dẻo,,cham-soc-ca-nhan/keo-deo,,,,8,product,3,FALSE,TRUE,"Kẹo dẻo mềm ngon, an toàn, chất lượng | Giá tốt, nhiều ưu đãi","Kẹo dẻo mềm dai ngon, không bị cứng, thơm mùi đặc trưng. Cam kết chính hãng - Giá tốt thị trường - Thảnh thơi mua sắm - Giao hàng tận nơi. Mua ngay hôm nay!",,,57:05.3,03:24.8,,,FALSE
498,Kẹo cao su,,cham-soc-ca-nhan/keo-cao-su,,,,5,product,3,FALSE,FALSE,"Kẹo cao su, singum nhiều hương vị, giá rẻ | Mua ngay",Mua kẹo cao su (singum) các loại có đường và không đường nhiều hương vị. Giá ưu đãi tại nhà thuốc Long Châu. Đặt hàng giao hàng nhanh chóng toàn quốc.,,,57:05.3,45:00.4,,,FALSE
499,Nước uống không gas,,cham-soc-ca-nhan/nuoc-uong-khong-gas,,,,3,product,3,FALSE,TRUE,"Nước bù khoáng, nước giải khát không gas giá tốt - Long Châu","Mua nước bù khoáng, đồ uống không gas tại nhà thuốc Long Châu, nhiều mã giảm giá, cập nhật mỗi ngày, giao hàng nhanh, hỗ trợ đổi trả dễ dàng. Mua ngay!",,,57:05.3,51:30.4,,,FALSE
